Zeit (ms),Kanal A (mV)
18.02166653,5.40846400
18.02666653,5.40846400
18.03166653,4.47588600
18.03666653,5.22207200
18.04166653,3.17052100
18.04666653,5.22207200
18.05166653,3.72970000
18.05666653,4.84867100
18.06166653,4.84867100
18.06666653,4.84867100
18.07166653,3.91609200
18.07666653,4.66227800
18.08166653,5.03506400
18.08666653,5.22207200
18.09166653,3.72970000
18.09666653,5.22207200
18.10166653,4.28949300
18.10666653,5.03506400
18.11166653,3.91609200
18.11666653,6.52743600
18.12166653,4.66227800
18.12666653,5.03506400
18.13166653,4.66227800
18.13666653,5.78125000
18.14166652,4.28949300
18.14666652,4.10248500
18.15166652,4.47588600
18.15666652,4.66227800
18.16166652,3.35691400
18.16666652,4.66227800
18.17166652,3.91609200
18.17666652,4.84867100
18.18166652,5.40846400
18.18666652,4.28949300
18.19166652,4.47588600
18.19666652,4.84867100
18.20166652,4.47588600
18.20666652,4.28949300
18.21166652,4.66227800
18.21666652,4.28949300
18.22166652,4.28949300
18.22666652,5.22207200
18.23166652,3.54330700
18.23666652,4.10248500
18.24166652,4.84867100
18.24666652,5.22207200
18.25166652,5.78125000
18.25666652,5.59485700
18.26166652,5.03506400
18.26666652,4.84867100
18.27166652,3.91609200
18.27666652,5.96764200
18.28166652,4.84867100
18.28666652,6.15403500
18.29166652,4.84867100
18.29666652,5.78125000
18.30166652,5.59485700
18.30666652,4.66227800
18.31166652,5.22207200
18.31666652,4.66227800
18.32166652,4.28949300
18.32666652,3.72970000
18.33166652,2.79712100
18.33666652,1.86454200
18.34166652,0.37278540
18.34666652,1.30536400
18.35166652,0.55917820
18.35666652,-2.23794300
18.36166652,-0.74557080
18.36666652,-0.55917820
18.37166652,-1.67815000
18.37666652,-1.86454200
18.38166652,-2.79712100
18.38666652,-1.67815000
18.39166652,-1.86454200
18.39666652,-2.05093500
18.40166652,-1.30536400
18.40666652,-0.55917820
18.41166652,-1.67815000
18.41666652,-0.74557080
18.42166652,-0.37278540
18.42666652,-0.74557080
18.43166652,-1.30536400
18.43666652,-0.74557080
18.44166652,-1.30536400
18.44666652,-0.74557080
18.45166652,-2.42433500
18.45666652,-2.79712100
18.46166652,-2.98351400
18.46666652,-2.42433500
18.47166652,-4.28949300
18.47666652,-1.67815000
18.48166652,-3.91609200
18.48666652,-2.98351400
18.49166652,-4.84867100
18.49666652,-3.72970000
18.50166652,-4.84867100
18.50666652,-3.72970000
18.51166652,-4.47588600
18.51666652,-4.47588600
18.52166652,-4.10248500
18.52666652,-4.47588600
18.53166652,-4.47588600
18.53666651,-5.03506400
18.54166651,-5.03506400
18.54666651,-5.96764200
18.55166651,-6.15403500
18.55666651,-7.46001400
18.56166651,-5.22207200
18.56666651,-8.01919300
18.57166651,-7.27362200
18.57666651,-8.57898500
18.58166651,-9.13816400
18.58666651,-8.95177200
18.59166651,-8.76537800
18.59666651,-9.69795700
18.60166651,-9.51156400
18.60666651,-10.44414000
18.61166651,-9.69795700
18.61666651,-9.69795700
18.62166651,-10.07074000
18.62666651,-9.51156400
18.63166651,-7.83279900
18.63666651,-8.76537800
18.64166651,-8.57898500
18.64666651,-5.78125000
18.65166651,-7.64640700
18.65666651,-6.71382900
18.66166651,-5.59485700
18.66666651,-6.15403500
18.67166651,-4.84867100
18.67666651,-6.34104300
18.68166651,-4.84867100
18.68666651,-4.10248500
18.69166651,-4.47588600
18.69666651,-4.47588600
18.70166651,-3.72970000
18.70666651,-5.22207200
18.71166651,-5.96764200
18.71666651,-4.84867100
18.72166651,-4.84867100
18.72666651,-3.91609200
18.73166651,-5.03506400
18.73666651,-3.17052100
18.74166651,-4.28949300
18.74666651,-3.91609200
18.75166651,-3.54330700
18.75666651,-3.17052100
18.76166651,-3.17052100
18.76666651,-2.98351400
18.77166651,-3.35691400
18.77666651,-1.49175700
18.78166651,-2.98351400
18.78666651,-2.61072800
18.79166651,-4.10248500
18.79666651,-2.61072800
18.80166651,-3.17052100
18.80666651,-2.61072800
18.81166651,-3.17052100
18.81666651,-3.54330700
18.82166651,-3.54330700
18.82666651,-3.91609200
18.83166651,-4.28949300
18.83666651,-4.10248500
18.84166651,-4.10248500
18.84666651,-3.91609200
18.85166651,-4.47588600
18.85666651,-3.91609200
18.86166651,-3.91609200
18.86666651,-3.72970000
18.87166651,-4.66227800
18.87666651,-3.91609200
18.88166651,-3.17052100
18.88666651,-3.17052100
18.89166651,-3.72970000
18.89666651,-3.91609200
18.90166651,-3.91609200
18.90666651,-3.54330700
18.91166651,-2.79712100
18.91666651,-2.98351400
18.92166651,-2.61072800
18.92666651,-2.79712100
18.93166650,-2.61072800
18.93666650,-2.79712100
18.94166650,-3.72970000
18.94666650,-2.61072800
18.95166650,-2.98351400
18.95666650,-2.05093500
18.96166650,-1.67815000
18.96666650,-4.28949300
18.97166650,-2.42433500
18.97666650,-3.91609200
18.98166650,-2.61072800
18.98666650,-4.10248500
18.99166650,-3.91609200
18.99666650,-3.35691400
19.00166650,-3.17052100
19.00666650,-3.35691400
19.01166650,-1.67815000
19.01666650,-2.79712100
19.02166650,-2.05093500
19.02666650,-1.49175700
19.03166650,-0.74557080
19.03666650,-0.18639270
19.04166650,0.18639270
19.04666650,0.93196360
19.05166650,0.93196360
19.05666650,1.30536400
19.06166650,0.55917820
19.06666650,1.30536400
19.07166650,2.23794300
19.07666650,2.42433500
19.08166650,3.91609200
19.08666650,2.98351400
19.09166650,3.91609200
19.09666650,5.40846400
19.10166650,3.72970000
19.10666650,4.47588600
19.11166650,5.03506400
19.11666650,5.78125000
19.12166650,6.52743600
19.12666650,6.52743600
19.13166650,7.46001400
19.13666650,7.46001400
19.14166650,8.20558500
19.14666650,7.08661400
19.15166650,8.57898500
19.15666650,8.39259300
19.16166650,9.13816400
19.16666650,8.39259300
19.17166650,9.32455600
19.17666650,8.39259300
19.18166650,8.57898500
19.18666650,8.57898500
19.19166650,8.01919300
19.19666650,8.20558500
19.20166650,9.32455600
19.20666650,7.83279900
19.21166650,7.46001400
19.21666650,7.46001400
19.22166650,7.46001400
19.22666650,6.90022100
19.23166650,7.27362200
19.23666650,7.46001400
19.24166650,7.46001400
19.24666650,7.46001400
19.25166650,6.71382900
19.25666650,6.15403500
19.26166650,5.03506400
19.26666650,7.08661400
19.27166650,5.78125000
19.27666650,5.59485700
19.28166650,4.66227800
19.28666650,5.59485700
19.29166650,3.91609200
19.29666650,5.22207200
19.30166650,3.91609200
19.30666650,4.10248500
19.31166650,3.72970000
19.31666650,4.47588600
19.32166650,4.10248500
19.32666649,5.22207200
19.33166649,4.28949300
19.33666649,3.72970000
19.34166649,4.28949300
19.34666649,2.98351400
19.35166649,3.91609200
19.35666649,5.40846400
19.36166649,4.10248500
19.36666649,4.28949300
19.37166649,4.10248500
19.37666649,5.59485700
19.38166649,5.03506400
19.38666649,3.91609200
19.39166649,4.10248500
19.39666649,4.66227800
19.40166649,3.72970000
19.40666649,5.22207200
19.41166649,3.72970000
19.41666649,4.10248500
19.42166649,2.98351400
19.42666649,4.66227800
19.43166649,3.35691400
19.43666649,5.22207200
19.44166649,3.91609200
19.44666649,3.91609200
19.45166649,4.10248500
19.45666649,3.72970000
19.46166649,3.91609200
19.46666649,4.66227800
19.47166649,3.91609200
19.47666649,5.22207200
19.48166649,2.98351400
19.48666649,3.72970000
19.49166649,3.54330700
19.49666649,5.03506400
19.50166649,4.66227800
19.50666649,5.59485700
19.51166649,4.10248500
19.51666649,5.22207200
19.52166649,3.91609200
19.52666649,5.03506400
19.53166649,4.28949300
19.53666649,5.40846400
19.54166649,5.40846400
19.54666649,5.22207200
19.55166649,6.34104300
19.55666649,4.28949300
19.56166649,5.78125000
19.56666649,4.66227800
19.57166649,6.15403500
19.57666649,3.72970000
19.58166649,4.66227800
19.58666649,4.28949300
19.59166649,3.91609200
19.59666649,2.98351400
19.60166649,3.54330700
19.60666649,1.11897100
19.61166649,1.11897100
19.61666649,1.11897100
19.62166649,-0.55917820
19.62666649,-0.37278540
19.63166649,-1.11897100
19.63666649,-0.37278540
19.64166649,-2.42433500
19.64666649,-1.30536400
19.65166649,-2.61072800
19.65666649,-1.67815000
19.66166649,-2.23794300
19.66666649,-1.30536400
19.67166649,-1.86454200
19.67666649,-1.86454200
19.68166649,-1.67815000
19.68666649,-0.74557080
19.69166649,-1.11897100
19.69666649,-0.55917820
19.70166649,-1.30536400
19.70666649,-2.42433500
19.71166649,-2.23794300
19.71666649,-1.30536400
19.72166649,-2.23794300
19.72666648,-2.23794300
19.73166648,-2.79712100
19.73666648,-1.49175700
19.74166648,-4.66227800
19.74666648,-3.17052100
19.75166648,-4.28949300
19.75666648,-4.28949300
19.76166648,-4.10248500
19.76666648,-4.28949300
19.77166648,-4.66227800
19.77666648,-3.54330700
19.78166648,-4.84867100
19.78666648,-3.72970000
19.79166648,-4.84867100
19.79666648,-5.22207200
19.80166648,-4.66227800
19.80666648,-4.47588600
19.81166648,-6.71382900
19.81666648,-5.78125000
19.82166648,-6.90022100
19.82666648,-5.96764200
19.83166648,-6.34104300
19.83666648,-6.34104300
19.84166648,-7.08661400
19.84666648,-7.64640700
19.85166648,-8.20558500
19.85666648,-8.76537800
19.86166648,-8.95177200
19.86666648,-8.76537800
19.87166648,-8.95177200
19.87666648,-9.51156400
19.88166648,-9.51156400
19.88666648,-10.63054000
19.89166648,-8.57898500
19.89666648,-10.07074000
19.90166648,-9.13816400
19.90666648,-8.57898500
19.91166648,-8.76537800
19.91666648,-8.01919300
19.92166648,-7.46001400
19.92666648,-6.71382900
19.93166648,-5.78125000
19.93666648,-6.15403500
19.94166648,-5.40846400
19.94666648,-5.03506400
19.95166648,-5.59485700
19.95666648,-3.54330700
19.96166648,-4.84867100
19.96666648,-3.72970000
19.97166648,-4.84867100
19.97666648,-3.91609200
19.98166648,-5.40846400
19.98666648,-5.03506400
19.99166648,-4.47588600
19.99666648,-4.10248500
20.00166648,-4.47588600
20.00666648,-3.54330700
20.01166648,-4.10248500
20.01666648,-3.17052100
20.02166648,-4.10248500
20.02666648,-2.98351400
20.03166648,-3.54330700
20.03666648,-3.91609200
20.04166648,-3.17052100
20.04666648,-2.98351400
20.05166648,-2.98351400
20.05666648,-4.10248500
20.06166648,-3.17052100
20.06666648,-2.79712100
20.07166648,-2.61072800
20.07666648,-2.98351400
20.08166648,-2.79712100
20.08666648,-3.17052100
20.09166648,-3.72970000
20.09666648,-4.47588600
20.10166648,-3.54330700
20.10666648,-4.28949300
20.11166648,-3.54330700
20.11666648,-4.47588600
20.12166647,-5.03506400
20.12666647,-3.72970000
20.13166647,-4.84867100
20.13666647,-4.10248500
20.14166647,-3.54330700
20.14666647,-4.84867100
20.15166647,-3.91609200
20.15666647,-5.03506400
20.16166647,-3.54330700
20.16666647,-4.10248500
20.17166647,-2.61072800
20.17666647,-3.17052100
20.18166647,-2.98351400
20.18666647,-2.98351400
20.19166647,-3.72970000
20.19666647,-1.67815000
20.20166647,-3.54330700
20.20666647,-3.17052100
20.21166647,-2.23794300
20.21666647,-2.42433500
20.22166647,-2.98351400
20.22666647,-2.42433500
20.23166647,-4.28949300
20.23666647,-2.42433500
20.24166647,-3.91609200
20.24666647,-3.91609200
20.25166647,-4.10248500
20.25666647,-2.98351400
20.26166647,-2.79712100
20.26666647,-3.54330700
20.27166647,-3.91609200
20.27666647,-2.42433500
20.28166647,-3.91609200
20.28666647,-2.98351400
20.29166647,-3.17052100
20.29666647,-1.67815000
20.30166647,-1.67815000
20.30666647,-1.49175700
20.31166647,0.00000000
20.31666647,-0.18639270
20.32166647,0.74557080
20.32666647,0.55917820
20.33166647,1.49175700
20.33666647,2.23794300
20.34166647,1.11897100
20.34666647,2.61072800
20.35166647,3.17052100
20.35666647,2.42433500
20.36166647,3.91609200
20.36666647,3.54330700
20.37166647,4.28949300
20.37666647,4.84867100
20.38166647,5.96764200
20.38666647,5.78125000
20.39166647,6.15403500
20.39666647,6.52743600
20.40166647,6.90022100
20.40666647,6.90022100
20.41166647,8.01919300
20.41666647,8.39259300
20.42166647,8.39259300
20.42666647,8.95177200
20.43166647,8.20558500
20.43666647,8.95177200
20.44166647,8.57898500
20.44666647,8.76537800
20.45166647,8.95177200
20.45666647,8.01919300
20.46166647,8.95177200
20.46666647,8.76537800
20.47166647,7.64640700
20.47666647,8.01919300
20.48166647,7.64640700
20.48666647,7.46001400
20.49166647,7.08661400
20.49666647,8.39259300
20.50166647,7.64640700
20.50666647,7.27362200
20.51166647,7.46001400
20.51666646,6.90022100
20.52166646,6.90022100
20.52666646,6.52743600
20.53166646,6.52743600
20.53666646,6.71382900
20.54166646,6.15403500
20.54666646,5.59485700
20.55166646,6.15403500
20.55666646,5.59485700
20.56166646,5.78125000
20.56666646,5.22207200
20.57166646,4.28949300
20.57666646,4.66227800
20.58166646,4.28949300
20.58666646,4.84867100
20.59166646,4.47588600
20.59666646,4.10248500
20.60166646,3.72970000
20.60666646,4.66227800
20.61166646,4.66227800
20.61666646,5.03506400
20.62166646,4.28949300
20.62666646,5.22207200
20.63166646,4.28949300
20.63666646,4.28949300
20.64166646,3.72970000
20.64666646,5.22207200
20.65166646,4.66227800
20.65666646,4.10248500
20.66166646,3.91609200
20.66666646,4.84867100
20.67166646,3.35691400
20.67666646,4.84867100
20.68166646,4.28949300
20.68666646,4.47588600
20.69166646,4.28949300
20.69666646,4.47588600
20.70166646,3.35691400
20.70666646,4.47588600
20.71166646,3.72970000
20.71666646,4.28949300
20.72166646,3.54330700
20.72666646,5.22207200
20.73166646,3.54330700
20.73666646,4.47588600
20.74166646,3.54330700
20.74666646,5.03506400
20.75166646,3.72970000
20.75666646,4.28949300
20.76166646,3.35691400
20.76666646,4.28949300
20.77166646,3.91609200
20.77666646,4.66227800
20.78166646,4.66227800
20.78666646,4.66227800
20.79166646,4.84867100
20.79666646,4.66227800
20.80166646,4.84867100
20.80666646,4.84867100
20.81166646,4.10248500
20.81666646,5.22207200
20.82166646,3.72970000
20.82666646,5.40846400
20.83166646,4.28949300
20.83666646,5.40846400
20.84166646,6.52743600
20.84666646,5.78125000
20.85166646,5.03506400
20.85666646,4.47588600
20.86166646,3.35691400
20.86666646,3.91609200
20.87166646,3.72970000
20.87666646,2.79712100
20.88166646,2.05093500
20.88666646,1.11897100
20.89166646,0.93196360
20.89666646,0.55917820
20.90166646,-0.74557080
20.90666646,-0.93196360
20.91166645,-1.86454200
20.91666645,-2.05093500
20.92166645,-2.23794300
20.92666645,-2.98351400
20.93166645,-1.49175700
20.93666645,-1.86454200
20.94166645,-2.05093500
20.94666645,-1.11897100
20.95166645,-1.30536400
20.95666645,-0.74557080
20.96166645,-1.11897100
20.96666645,-0.55917820
20.97166645,-1.67815000
20.97666645,-0.37278540
20.98166645,-1.67815000
20.98666645,-1.11897100
20.99166645,-2.05093500
20.99666645,-1.67815000
21.00166645,-2.98351400
21.00666645,-2.61072800
21.01166645,-4.28949300
21.01666645,-2.61072800
21.02166645,-3.17052100
21.02666645,-3.17052100
21.03166645,-3.91609200
21.03666645,-4.10248500
21.04166645,-4.28949300
21.04666645,-3.91609200
21.05166645,-4.10248500
21.05666645,-4.66227800
21.06166645,-5.03506400
21.06666645,-4.28949300
21.07166645,-5.03506400
21.07666645,-5.03506400
21.08166645,-5.78125000
21.08666645,-4.84867100
21.09166645,-5.96764200
21.09666645,-6.52743600
21.10166645,-6.71382900
21.10666645,-6.34104300
21.11166645,-7.08661400
21.11666645,-7.83279900
21.12166645,-8.76537800
21.12666645,-9.13816400
21.13166645,-8.95177200
21.13666645,-9.69795700
21.14166645,-8.57898500
21.14666645,-9.51156400
21.15166645,-10.63054000
21.15666645,-9.69795700
21.16166645,-9.88435100
21.16666645,-10.44414000
21.17166645,-9.69795700
21.17666645,-9.13816400
21.18166645,-7.83279900
21.18666645,-7.83279900
21.19166645,-7.64640700
21.19666645,-6.90022100
21.20166645,-6.52743600
21.20666645,-5.40846400
21.21166645,-5.03506400
21.21666645,-5.59485700
21.22166645,-4.47588600
21.22666645,-4.66227800
21.23166645,-5.40846400
21.23666645,-5.03506400
21.24166645,-4.84867100
21.24666645,-4.47588600
21.25166645,-4.28949300
21.25666645,-4.47588600
21.26166645,-4.47588600
21.26666645,-4.84867100
21.27166645,-3.72970000
21.27666645,-5.03506400
21.28166645,-3.35691400
21.28666645,-3.91609200
21.29166645,-3.72970000
21.29666645,-3.17052100
21.30166645,-4.47588600
21.30666644,-4.10248500
21.31166644,-3.91609200
21.31666644,-3.54330700
21.32166644,-2.98351400
21.32666644,-1.67815000
21.33166644,-2.61072800
21.33666644,-2.42433500
21.34166644,-2.98351400
21.34666644,-2.23794300
21.35166644,-2.61072800
21.35666644,-4.47588600
21.36166644,-3.54330700
21.36666644,-3.17052100
21.37166644,-3.54330700
21.37666644,-4.47588600
21.38166644,-3.35691400
21.38666644,-4.28949300
21.39166644,-3.17052100
21.39666644,-5.22207200
21.40166644,-4.10248500
21.40666644,-3.91609200
21.41166644,-4.47588600
21.41666644,-3.54330700
21.42166644,-4.28949300
21.42666644,-3.54330700
21.43166644,-2.98351400
21.43666644,-4.47588600
21.44166644,-3.17052100
21.44666644,-3.35691400
21.45166644,-3.17052100
21.45666644,-2.98351400
21.46166644,-2.61072800
21.46666644,-3.17052100
21.47166644,-2.98351400
21.47666644,-2.42433500
21.48166644,-2.61072800
21.48666644,-2.61072800
21.49166644,-2.98351400
21.49666644,-4.10248500
21.50166644,-1.67815000
21.50666644,-2.98351400
21.51166644,-3.54330700
21.51666644,-3.54330700
21.52166644,-3.54330700
21.52666644,-2.98351400
21.53166644,-2.98351400
21.53666644,-3.17052100
21.54166644,-3.72970000
21.54666644,-3.35691400
21.55166644,-2.79712100
21.55666644,-3.17052100
21.56166644,-1.67815000
21.56666644,-1.67815000
21.57166644,-1.67815000
21.57666644,-1.11897100
21.58166644,-0.55917820
21.58666644,-1.11897100
21.59166644,-0.55917820
21.59666644,0.55917820
21.60166644,1.49175700
21.60666644,2.05093500
